method,target_id,frame,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,error_xy_m,visible
proposed,J02-NW-HIGH,25,0.0788,2.9114468085106378,0.22,0.07207080648605907,2.853650424135034,0.05818680342002492,1
proposed,J02-NW-HIGH,26,0.0788,2.9114468085106378,0.22,0.033421341277313714,2.8904540706732655,0.04999917708701485,1
proposed,J02-NW-HIGH,27,0.0788,2.9114468085106378,0.22,-0.016331327036037672,2.848293837908445,0.11418523144224473,1
proposed,J02-NW-HIGH,28,0.0788,2.9114468085106378,0.22,0.06049318045371138,2.8543574026775596,0.05995281394792306,1
proposed,J02-NW-HIGH,29,0.0788,2.9114468085106378,0.22,0.02545487754457838,2.855386196436917,0.07738536241347013,1
proposed,J02-NW-HIGH,30,0.0788,2.9114468085106378,0.22,0.08295936110754334,2.8486130008584776,0.06297132417927709,0
proposed,J02-NW-HIGH,31,0.0788,2.9114468085106378,0.22,0.04822237967218849,2.8509398582500762,0.06779440902276423,1
proposed,J02-NW-HIGH,32,0.0788,2.9114468085106378,0.22,0.021570549474581136,2.8804246503913338,0.06509673034661928,1
proposed,J02-NW-HIGH,33,0.0788,2.9114468085106378,0.22,0.05714107518335877,2.7804355696967997,0.1327895090726275,1
proposed,J02-NW-HIGH,34,0.0788,2.9114468085106378,0.22,0.01725354776789498,2.8844401395026282,0.06721105529053213,1
proposed,J02-NW-HIGH,35,0.0788,2.9114468085106378,0.22,0.029826863908332293,2.8753597639825275,0.06083290919746335,1
proposed,J02-NW-HIGH,36,0.0788,2.9114468085106378,0.22,0.027388432810843875,2.9142826511487563,0.05148971979253029,1
proposed,J02-NW-HIGH,37,0.0788,2.9114468085106378,0.22,0.05349646224353215,2.86239128080913,0.055197045401601,1
proposed,J02-NW-HIGH,38,0.0788,2.9114468085106378,0.22,0.03764259777515205,2.8764014765279966,0.05405651719886742,1
proposed,J02-NW-HIGH,39,0.0788,2.9114468085106378,0.22,0.02523141806560655,2.905952314639576,0.053849627977925356,1
proposed,J02-NW-HIGH,40,0.0788,2.9114468085106378,0.22,0.06233982233235315,2.8545572555762044,0.05922295738926072,1
proposed,J02-NW-HIGH,41,0.0788,2.9114468085106378,0.22,0.02635217583135118,2.8841926960139483,0.05910635251821672,1
proposed,J02-NW-HIGH,42,0.0788,2.9114468085106378,0.22,0.056442860847351006,2.878045016173073,0.04019354926418815,1
proposed,J02-NW-HIGH,43,0.0788,2.9114468085106378,0.22,-0.017496115824670935,2.840829828834028,0.11941398469846473,1
proposed,J02-NW-HIGH,44,0.0788,2.9114468085106378,0.22,0.02802819842800204,2.8883215935686004,0.05579024467576532,1
proposed,J02-NW-HIGH,45,0.0788,2.9114468085106378,0.22,0.029694503693577824,2.892330843675585,0.05269506503530499,1
proposed,J02-NW-HIGH,46,0.0788,2.9114468085106378,0.22,0.0490532128038639,2.8748539419116397,0.047158342150930996,1
proposed,J02-NW-HIGH,47,0.0788,2.9114468085106378,0.22,0.028255038354873675,2.840735892415979,0.08691850667523675,1
proposed,J02-NW-HIGH,48,0.0788,2.9114468085106378,0.22,0.04527768435943128,2.881592862817995,0.04488879280316155,1
proposed,J02-NW-HIGH,49,0.0788,2.9114468085106378,0.22,0.06020570949665293,2.878130095075885,0.03815430556852393,1
proposed,J02-NW-HIGH,50,0.0788,2.9114468085106378,0.22,0.0703517909270156,2.8141688679570103,0.09764409841304256,1
proposed,J02-NW-HIGH,51,0.0788,2.9114468085106378,0.22,0.021346566519677916,2.85034280967126,0.08387249664127358,1
proposed,J02-NW-HIGH,52,0.0788,2.9114468085106378,0.22,0.05195354870146751,2.8703564113142095,0.04908312020526727,1
proposed,J02-NW-HIGH,53,0.0788,2.9114468085106378,0.22,-0.03520992260770522,2.887878761947277,0.11642042463342793,1
proposed,J02-NW-HIGH,54,0.0788,2.9114468085106378,0.22,0.07890563104370751,2.847211743155928,0.06423515220688139,1
proposed,J02-NW-HIGH,55,0.0788,2.9114468085106378,0.22,0.06189305110114637,2.902438515644187,0.019157094284786402,1
proposed,J02-NW-HIGH,56,0.0788,2.9114468085106378,0.22,0.07640559359930806,2.8918384405939697,0.019754019195269933,1
proposed,J02-NW-HIGH,57,0.0788,2.9114468085106378,0.22,0.027263804761177984,2.8243353860781664,0.10121452137861671,1
proposed,J02-NW-HIGH,58,0.0788,2.9114468085106378,0.22,0.03493323295887036,2.8549037357415394,0.0715640435471074,1
proposed,J02-NW-HIGH,59,0.0788,2.9114468085106378,0.22,0.07632184935660745,2.8715053230323346,0.04001828947899755,1
proposed,J02-NW-HIGH,60,0.0788,2.9114468085106378,0.22,0.046634949318491825,2.887011355469142,0.04039408187701681,1
proposed,J02-NE-HIGH,1,0.9062,2.9114468085106378,0.22,0.8351772757001303,2.885288377179524,0.07568679473118071,1
proposed,J02-NE-HIGH,2,0.9062,2.9114468085106378,0.22,0.8644925233241058,2.867425882116789,0.06064120357680021,1
proposed,J02-NE-HIGH,3,0.9062,2.9114468085106378,0.22,0.9029735468803912,2.83104313368104,0.08046838463543735,1
proposed,J02-NE-HIGH,4,0.9062,2.9114468085106378,0.22,0.8401840487769962,2.855850681471315,0.08630779314552378,1
proposed,J02-NE-HIGH,5,0.9062,2.9114468085106378,0.22,0.8742728484457549,2.8869061843452632,0.04026891159187068,1
proposed,J02-NE-HIGH,6,0.9062,2.9114468085106378,0.22,0.9027205302994984,2.860294865747386,0.05127014684835321,0
proposed,J02-NE-HIGH,7,0.9062,2.9114468085106378,0.22,0.9377688628437023,2.884409734244636,0.04156436558050397,1
proposed,J02-NE-HIGH,8,0.9062,2.9114468085106378,0.22,0.8273290947940587,2.8947802130859923,0.08061262364576278,1
proposed,J02-NE-HIGH,9,0.9062,2.9114468085106378,0.22,0.8861389790478943,2.9057768727695135,0.020846887848053077,1
proposed,J02-NE-HIGH,10,0.9062,2.9114468085106378,0.22,0.8747014368221772,2.8540854119719232,0.06544073116293055,1
proposed,J02-NE-HIGH,11,0.9062,2.9114468085106378,0.22,0.8566459284546812,2.8897867965724915,0.05408106992173148,1
proposed,J02-NE-HIGH,12,0.9062,2.9114468085106378,0.22,0.8732946335619827,2.85583066670378,0.06462134608549042,0
proposed,J02-NE-HIGH,13,0.9062,2.9114468085106378,0.22,0.8474655661812523,2.854864623352522,0.08155536397611214,1
proposed,J02-NE-HIGH,14,0.9062,2.9114468085106378,0.22,0.9025192755012802,2.9059550032009263,0.006611176778399711,1
proposed,J02-NE-HIGH,15,0.9062,2.9114468085106378,0.22,0.8667295115743562,2.8538594066640184,0.06981567379896081,1
proposed,J02-NE-HIGH,16,0.9062,2.9114468085106378,0.22,0.8161432497868711,2.884294310918686,0.09406102478939313,1
proposed,J02-NE-HIGH,17,0.9062,2.9114468085106378,0.22,0.8766142703006757,2.9239154591637284,0.032105804007224244,1
proposed,J02-NE-HIGH,18,0.9062,2.9114468085106378,0.22,0.867997185919741,2.833656320171348,0.08666495877640516,1
proposed,J02-NE-HIGH,19,0.9062,2.9114468085106378,0.22,0.831694533290801,2.9125068183266105,0.07451300685360589,1
proposed,J02-NE-HIGH,20,0.9062,2.9114468085106378,0.22,0.8587638211862759,2.873507195668251,0.06074212116050777,1
proposed,J02-NE-HIGH,21,0.9062,2.9114468085106378,0.22,0.8367967213729766,2.8654545202730874,0.0832592677214144,1
proposed,J02-NE-HIGH,22,0.9062,2.9114468085106378,0.22,0.8628527148515058,2.8505480394799085,0.07475056654770564,1
proposed,J02-NE-HIGH,23,0.9062,2.9114468085106378,0.22,0.8507038849987617,2.8859605614470483,0.06106854812108267,1
proposed,J02-NE-HIGH,24,0.9062,2.9114468085106378,0.22,0.9329878748972268,2.906511926207541,0.027238636251745253,1
proposed,J02-NE-HIGH,25,0.9062,2.9114468085106378,0.22,0.8777173096512257,2.8879012762239094,0.036954779666093646,1
proposed,J02-NE-HIGH,26,0.9062,2.9114468085106378,0.22,0.8656417896387608,2.8412717259835665,0.08105251776094186,1
proposed,J02-NE-HIGH,27,0.9062,2.9114468085106378,0.22,0.8333541477735582,2.891860074234918,0.0754331382496065,1
proposed,J02-NE-HIGH,28,0.9062,2.9114468085106378,0.22,0.8943422857396525,2.8569054864243104,0.05581542082977201,1
proposed,J02-NE-HIGH,29,0.9062,2.9114468085106378,0.22,0.8547358453218449,2.870406488614721,0.06582451727051437,1
proposed,J02-NE-HIGH,30,0.9062,2.9114468085106378,0.22,0.8660280455498564,2.870709613028392,0.05721280468656591,1
proposed,J02-NE-HIGH,31,0.9062,2.9114468085106378,0.22,0.8114026217380261,2.86380266130515,0.10609669027958388,1
proposed,J02-NE-HIGH,32,0.9062,2.9114468085106378,0.22,0.9046087537285289,2.8754522283969344,0.036029735806112725,1
proposed,J02-NE-HIGH,33,0.9062,2.9114468085106378,0.22,0.8418684790010688,2.8434645179447475,0.09359560045547578,1
proposed,J02-NE-HIGH,34,0.9062,2.9114468085106378,0.22,0.8732311468004124,2.899382854536427,0.03510675528709302,1
proposed,J02-NE-HIGH,35,0.9062,2.9114468085106378,0.22,0.8321077566652665,2.843076937945235,0.10081715986628101,1
proposed,J02-NE-HIGH,36,0.9062,2.9114468085106378,0.22,0.9002556202866553,2.83830459078669,0.0733833745732218,1
proposed,J02-NE-HIGH,37,0.9062,2.9114468085106378,0.22,0.8878545576059039,2.882225306597384,0.03450291916202733,1
proposed,J02-NE-HIGH,38,0.9062,2.9114468085106378,0.22,0.8197152843951686,2.8992610164063506,0.08733899222258908,1
proposed,J02-NE-HIGH,39,0.9062,2.9114468085106378,0.22,0.8602668754199309,2.9153988483837288,0.04610282586617282,1
proposed,J02-NE-HIGH,40,0.9062,2.9114468085106378,0.22,0.8309148935845935,2.836084239917557,0.10652400665073526,0
proposed,J02-NE-HIGH,41,0.9062,2.9114468085106378,0.22,0.8369167702527771,2.856173141469246,0.08863037962464726,1
proposed,J02-NE-HIGH,42,0.9062,2.9114468085106378,0.22,0.8860923586833844,2.86539002347119,0.05025479765641849,1
proposed,J02-NE-HIGH,43,0.9062,2.9114468085106378,0.22,0.8578480816313656,2.8762298996085116,0.05981754493915423,1
proposed,J02-NE-HIGH,44,0.9062,2.9114468085106378,0.22,0.8232147658998813,2.8733872892976167,0.09129663784268195,1
proposed,J02-NE-HIGH,45,0.9062,2.9114468085106378,0.22,0.8909633917788852,2.8472930222811703,0.06593832358848646,1
proposed,J02-NE-HIGH,46,0.9062,2.9114468085106378,0.22,0.8454494122121572,2.9074502532246234,0.06088190511738743,1
proposed,J02-NE-HIGH,47,0.9062,2.9114468085106378,0.22,0.8683344140196948,2.816507914137275,0.1022115270723828,1
proposed,J02-NE-HIGH,48,0.9062,2.9114468085106378,0.22,0.8865659264047521,2.862578074937162,0.05266545325940887,1
proposed,J02-NE-HIGH,49,0.9062,2.9114468085106378,0.22,0.8775282686040244,2.7907927305565234,0.1240140101286966,1
proposed,J02-NE-HIGH,50,0.9062,2.9114468085106378,0.22,0.8773196486372604,2.8938542749381257,0.0338167404155879,1
proposed,J02-NE-HIGH,51,0.9062,2.9114468085106378,0.22,0.8365183550107888,2.8410004628512553,0.09908692782180537,1
proposed,J02-NE-HIGH,52,0.9062,2.9114468085106378,0.22,0.8702595649637478,2.8928550592320836,0.040464404256478105,1
proposed,J02-NE-HIGH,53,0.9062,2.9114468085106378,0.22,0.8693028482029251,2.8451693920262326,0.0758557561862228,1
proposed,J02-NE-HIGH,54,0.9062,2.9114468085106378,0.22,0.8879875786137987,2.8599940477095585,0.05458093885965726,1
proposed,J02-NE-HIGH,55,0.9062,2.9114468085106378,0.22,0.8776257373329193,2.870537427310833,0.049900560689417686,1
proposed,J02-NE-HIGH,56,0.9062,2.9114468085106378,0.22,0.872251686837903,2.8804931201147643,0.04594147137239553,1
proposed,J02-NE-HIGH,57,0.9062,2.9114468085106378,0.22,0.8884510654201867,2.8671129919216165,0.04775470628186784,1
proposed,J02-NE-HIGH,58,0.9062,2.9114468085106378,0.22,0.8803799998056019,2.811043427389338,0.10367020473900741,1
proposed,J02-NE-HIGH,59,0.9062,2.9114468085106378,0.22,0.8378365189502823,2.828408054652094,0.10755928683110037,1
proposed,J02-NE-HIGH,60,0.9062,2.9114468085106378,0.22,0.9009510746497916,2.874029636430863,0.037783541175749356,0
proposed,J02-SE-HIGH,1,0.9062,2.0285531914893613,0.22,0.8604836058638692,2.002739091478651,0.05250101382043031,1
proposed,J02-SE-HIGH,2,0.9062,2.0285531914893613,0.22,0.857479109814499,1.9956345121313304,0.05879935876473907,1
proposed,J02-SE-HIGH,3,0.9062,2.0285531914893613,0.22,0.8757938331070849,1.9522016132903715,0.08218332238718673,1
proposed,J02-SE-HIGH,4,0.9062,2.0285531914893613,0.22,0.9095687093972897,2.011372389853353,0.017507945278051856,1
proposed,J02-SE-HIGH,5,0.9062,2.0285531914893613,0.22,0.8488643136932384,2.0081142614981466,0.060869785472376516,1
proposed,J02-SE-HIGH,6,0.9062,2.0285531914893613,0.22,0.8627683021147342,1.9634510773880456,0.0782598085971192,1
proposed,J02-SE-HIGH,7,0.9062,2.0285531914893613,0.22,0.8583477366037966,1.9737363586521104,0.07276485603948336,1
proposed,J02-SE-HIGH,8,0.9062,2.0285531914893613,0.22,0.8611824184209305,1.9947028021123845,0.05632434209292752,0
proposed,J02-SE-HIGH,9,0.9062,2.0285531914893613,0.22,0.8570828274733374,1.9855700045173117,0.06526906617447589,1
proposed,J02-SE-HIGH,10,0.9062,2.0285531914893613,0.22,0.8391470317689442,1.9847358706592295,0.0801003005819933,1
proposed,J02-SE-HIGH,11,0.9062,2.0285531914893613,0.22,0.843259647539142,1.9447597343061347,0.10479900493141274,1
proposed,J02-SE-HIGH,12,0.9062,2.0285531914893613,0.22,0.9089270806741642,1.9610707732742871,0.06753749874815897,1
proposed,J02-SE-HIGH,13,0.9062,2.0285531914893613,0.22,0.9212443053816807,1.9823246841624045,0.0486148744120127,1
proposed,J02-SE-HIGH,14,0.9062,2.0285531914893613,0.22,0.8408658443580347,1.9855328619580133,0.07822595890389791,1
proposed,J02-SE-HIGH,15,0.9062,2.0285531914893613,0.22,0.8836976186577231,2.020488673209772,0.02390384113809071,1
proposed,J02-SE-HIGH,16,0.9062,2.0285531914893613,0.22,0.841759951198617,2.04361159878715,0.06617609477651816,1
proposed,J02-SE-HIGH,17,0.9062,2.0285531914893613,0.22,0.85218338192159,1.929408974872575,0.112904254646072,1
proposed,J02-SE-HIGH,18,0.9062,2.0285531914893613,0.22,0.8276459611446286,1.9899166114327815,0.08754154635919846,1
proposed,J02-SE-HIGH,19,0.9062,2.0285531914893613,0.22,0.8373777539929856,1.991464651252391,0.07817967358821197,1
proposed,J02-SE-HIGH,20,0.9062,2.0285531914893613,0.22,0.8515390085354616,1.9308545906597927,0.11195017012913255,1
proposed,J02-SE-HIGH,21,0.9062,2.0285531914893613,0.22,0.857227606773326,1.9766894505397838,0.071331219838391,1
proposed,J02-SE-HIGH,22,0.9062,2.0285531914893613,0.22,0.8561991418936384,1.9725573208040692,0.07507078889405958,1
proposed,J02-SE-HIGH,23,0.9062,2.0285531914893613,0.22,0.8816461527574868,2.0062838078673715,0.033148406617996305,1
proposed,J02-SE-HIGH,24,0.9062,2.0285531914893613,0.22,0.8913246750001454,1.9714681054484386,0.05899137515053231,1
proposed,J02-SE-HIGH,25,0.9062,2.0285531914893613,0.22,0.8893673112163131,1.991753261585655,0.04046695259846182,1
proposed,J02-SE-HIGH,26,0.9062,2.0285531914893613,0.22,0.8866513136659362,2.0129909324072655,0.024986697363314908,1
proposed,J02-SE-HIGH,27,0.9062,2.0285531914893613,0.22,0.8784551173224112,1.9913670818006022,0.046395961770154,1
proposed,J02-SE-HIGH,28,0.9062,2.0285531914893613,0.22,0.8256223040297448,1.984122524278401,0.0920154838963855,1
proposed,J02-SE-HIGH,29,0.9062,2.0285531914893613,0.22,0.8660001070607044,1.9713908415232884,0.06988251316298397,0
proposed,J02-SE-HIGH,30,0.9062,2.0285531914893613,0.22,0.8671890243792779,2.0126372059887685,0.04213282346740667,1
proposed,J02-SE-HIGH,31,0.9062,2.0285531914893613,0.22,0.8616103801684808,1.9990528957548848,0.05346495716954224,1
proposed,J02-SE-HIGH,32,0.9062,2.0285531914893613,0.22,0.8714616722619193,2.0039395191405363,0.042574455727978765,1
proposed,J02-SE-HIGH,33,0.9062,2.0285531914893613,0.22,0.9151996813853137,2.021313279175462,0.011550350442740382,1
proposed,J02-SE-HIGH,34,0.9062,2.0285531914893613,0.22,0.8840434341578741,1.9855075096251649,0.04841326406130937,1
proposed,J02-SE-HIGH,35,0.9062,2.0285531914893613,0.22,0.8388669274088604,1.9443210722824562,0.10783687945526776,1
proposed,J02-SE-HIGH,36,0.9062,2.0285531914893613,0.22,0.8291311454383514,2.0379864582162646,0.07764402658663086,1
proposed,J02-SE-HIGH,37,0.9062,2.0285531914893613,0.22,0.9185138688501844,1.965326265109895,0.06441487084093227,1
proposed,J02-SE-HIGH,38,0.9062,2.0285531914893613,0.22,0.889351485775494,1.9926522544141503,0.039657908599063076,1
proposed,J02-SE-HIGH,39,0.9062,2.0285531914893613,0.22,0.8760151861846697,2.0293846716638253,0.03019626374813089,1
proposed,J02-SE-HIGH,40,0.9062,2.0285531914893613,0.22,0.8630733643119699,1.9556722710640702,0.084684917593428,1
proposed,J02-SE-HIGH,41,0.9062,2.0285531914893613,0.22,0.8722445558157667,1.9567593772033611,0.07941866253898557,1
proposed,J02-SE-HIGH,42,0.9062,2.0285531914893613,0.22,0.9022156215681214,1.9816377133189602,0.04708436432029003,1
proposed,J02-SE-HIGH,43,0.9062,2.0285531914893613,0.22,0.8492757077639324,1.9933444974727361,0.06693300516885202,1
proposed,J02-SE-HIGH,44,0.9062,2.0285531914893613,0.22,0.8727970654264429,1.9581546681747044,0.0779211660783489,1
proposed,J02-SE-HIGH,45,0.9062,2.0285531914893613,0.22,0.8338997158128915,2.0208858230141806,0.07270570564179163,1
proposed,J02-SE-HIGH,46,0.9062,2.0285531914893613,0.22,0.890258328188385,1.9763806867931373,0.05455370882375238,1
proposed,J02-SE-HIGH,47,0.9062,2.0285531914893613,0.22,0.9278453415738765,1.9874139909894601,0.046486069199501656,1
proposed,J02-SE-HIGH,48,0.9062,2.0285531914893613,0.22,0.9035604083597992,1.9733423625765802,0.055273891425006424,1
proposed,J02-SE-HIGH,49,0.9062,2.0285531914893613,0.22,0.8571212914292101,1.9510849810740918,0.09170628800644479,1
proposed,J02-SE-HIGH,50,0.9062,2.0285531914893613,0.22,0.8405506134173851,1.9704846988957427,0.08764583156527611,0
proposed,J02-SE-HIGH,51,0.9062,2.0285531914893613,0.22,0.8666750399239188,1.9421793170832022,0.09498772893877795,1
proposed,J02-SE-HIGH,52,0.9062,2.0285531914893613,0.22,0.8784865231019191,1.9329024042601688,0.09958468707258522,1
proposed,J02-SE-HIGH,53,0.9062,2.0285531914893613,0.22,0.874013080883513,1.9725774112954875,0.06457000643119182,1
proposed,J02-SE-HIGH,54,0.9062,2.0285531914893613,0.22,0.8577153740910596,1.935499489995634,0.10492735730596486,1
proposed,J02-SE-HIGH,55,0.9062,2.0285531914893613,0.22,0.8663279958692323,2.018154540891569,0.04120568707907841,1
proposed,J02-SE-HIGH,56,0.9062,2.0285531914893613,0.22,0.8862321420713549,2.0143312417522092,0.024514877209250593,1
proposed,J02-SE-HIGH,57,0.9062,2.0285531914893613,0.22,0.8521840517754585,1.9932590781536343,0.06452439150237285,1
proposed,J02-SE-HIGH,58,0.9062,2.0285531914893613,0.22,0.8431879175330401,2.0025435289109907,0.06816909185447348,1
proposed,J02-SE-HIGH,59,0.9062,2.0285531914893613,0.22,0.8598085539709761,1.9751036264214237,0.07077444645220149,1
proposed,J02-SE-HIGH,60,0.9062,2.0285531914893613,0.22,0.884699413655579,2.0091560831276847,0.028957262058912397,1
proposed,J02-SW-HIGH,1,0.0788,2.0285531914893613,0.22,0.04676571930297791,1.9580503273228402,0.07743932460616197,1
proposed,J02-SW-HIGH,2,0.0788,2.0285531914893613,0.22,0.023921771478687986,1.9877232686621698,0.06840104212445715,1
proposed,J02-SW-HIGH,3,0.0788,2.0285531914893613,0.22,0.020456972495970706,2.008114605709521,0.061819452011610404,1
proposed,J02-SW-HIGH,4,0.0788,2.0285531914893613,0.22,0.04520272408864222,1.9734356647073972,0.06455012553995876,1
proposed,J02-SW-HIGH,5,0.0788,2.0285531914893613,0.22,0.051238288993159214,1.9768294433301357,0.05860882217946038,1
proposed,J02-SW-HIGH,6,0.0788,2.0285531914893613,0.22,0.016703115156746197,2.0152662474663816,0.06350248805130487,1
proposed,J02-SW-HIGH,7,0.0788,2.0285531914893613,0.22,0.1268755204160089,2.0144437503769907,0.05010321338770142,1
proposed,J02-SW-HIGH,8,0.0788,2.0285531914893613,0.22,0.027805412724507927,1.9489912844415669,0.09450156075155404,1
proposed,J02-SW-HIGH,9,0.0788,2.0285531914893613,0.22,0.06421809526893857,2.0315841168337085,0.014893570895818034,1
proposed,J02-SW-HIGH,10,0.0788,2.0285531914893613,0.22,0.061121018381260765,2.002660216966058,0.031352711537284104,1
proposed,J02-SW-HIGH,11,0.0788,2.0285531914893613,0.22,0.01587272894305856,2.0022626252852045,0.06819849935305711,0
proposed,J02-SW-HIGH,12,0.0788,2.0285531914893613,0.22,0.09105031464020494,1.947988728113158,0.08149050845270028,1
proposed,J02-SW-HIGH,13,0.0788,2.0285531914893613,0.22,0.0629994383291382,1.9837904423366772,0.04746958458656265,1
proposed,J02-SW-HIGH,14,0.0788,2.0285531914893613,0.22,0.03290907094359672,2.0569642634578496,0.05397375640122204,1
proposed,J02-SW-HIGH,15,0.0788,2.0285531914893613,0.22,0.06472646295181968,2.01240843231593,0.02141769581011461,1
proposed,J02-SW-HIGH,16,0.0788,2.0285531914893613,0.22,0.014267904122121682,1.995439287031353,0.07253221399382329,0
proposed,J02-SW-HIGH,17,0.0788,2.0285531914893613,0.22,0.08379481511838206,1.9913701295011772,0.03751703982037975,1
proposed,J02-SW-HIGH,18,0.0788,2.0285531914893613,0.22,0.0022842705150814963,1.9767691660994855,0.09239178612944188,1
proposed,J02-SW-HIGH,19,0.0788,2.0285531914893613,0.22,0.05166717687608186,2.032159682449856,0.027371460825501348,1
proposed,J02-SW-HIGH,20,0.0788,2.0285531914893613,0.22,0.03520000487584195,2.0244524734129836,0.04379241331062421,1
proposed,J02-SW-HIGH,21,0.0788,2.0285531914893613,0.22,0.06486349338277855,2.024105839768805,0.014628914997982263,1
proposed,J02-SW-HIGH,22,0.0788,2.0285531914893613,0.22,0.04556584933534242,1.9708623823219442,0.06657881219121062,1
proposed,J02-SW-HIGH,23,0.0788,2.0285531914893613,0.22,0.033711358883742486,1.988580227726941,0.060256314106178335,1
proposed,J02-SW-HIGH,24,0.0788,2.0285531914893613,0.22,0.02812897513374208,1.9388407411246886,0.10303337571598238,0
proposed,J02-SW-HIGH,25,0.0788,2.0285531914893613,0.22,0.018181065010645203,2.0029199079277302,0.06581580741276831,1
proposed,J02-SW-HIGH,26,0.0788,2.0285531914893613,0.22,0.04201688266801404,1.9838141979442498,0.05791869528993355,1
proposed,J02-SW-HIGH,27,0.0788,2.0285531914893613,0.22,0.04419087914808196,1.9978883335908937,0.046239861116528884,1
proposed,J02-SW-HIGH,28,0.0788,2.0285531914893613,0.22,0.04283524019225837,2.0126590514208784,0.039320320911013694,0
proposed,J02-SW-HIGH,29,0.0788,2.0285531914893613,0.22,0.038623162141937166,1.984674733725603,0.05949367492430597,1
proposed,J02-SW-HIGH,30,0.0788,2.0285531914893613,0.22,0.054301234927144656,1.9758295246337028,0.058137548424416936,1
proposed,J02-SW-HIGH,31,0.0788,2.0285531914893613,0.22,0.011219106669296437,1.9914603044108066,0.07709124084614506,1
proposed,J02-SW-HIGH,32,0.0788,2.0285531914893613,0.22,0.06297047000317499,1.9517828392034604,0.07838533670286627,1
proposed,J02-SW-HIGH,33,0.0788,2.0285531914893613,0.22,0.0317651837728662,1.9879035198482216,0.06216646798759545,1
proposed,J02-SW-HIGH,34,0.0788,2.0285531914893613,0.22,0.05953265056720655,1.9794592193229958,0.0527394430880459,1
proposed,J02-SW-HIGH,35,0.0788,2.0285531914893613,0.22,0.039803136861837764,1.9826835553612907,0.060206136341224854,1
proposed,J02-SW-HIGH,36,0.0788,2.0285531914893613,0.22,0.0771410147400467,1.990423372583773,0.03816589212720832,1
proposed,J02-SW-HIGH,37,0.0788,2.0285531914893613,0.22,0.013706181414653674,1.9811994505129338,0.08049585084018039,1
proposed,J02-SW-HIGH,38,0.0788,2.0285531914893613,0.22,0.10761600157917736,1.9608086157167124,0.07361854042038135,1
proposed,J02-SW-HIGH,39,0.0788,2.0285531914893613,0.22,0.027634833118658005,1.9767387829193246,0.07281900327152432,1
proposed,J02-SW-HIGH,40,0.0788,2.0285531914893613,0.22,0.030093611721510385,1.980767397086743,0.06823338190229397,0
proposed,J02-SW-HIGH,41,0.0788,2.0285531914893613,0.22,0.06607428389284589,1.9601365953890477,0.06959004578525096,0
proposed,J02-SW-HIGH,42,0.0788,2.0285531914893613,0.22,0.006431641943434457,1.976080198092837,0.0893901240842351,1
proposed,J02-SW-HIGH,43,0.0788,2.0285531914893613,0.22,0.0007307964292312188,2.0094853283891214,0.08036407125938572,1
proposed,J02-SW-HIGH,44,0.0788,2.0285531914893613,0.22,0.05927406344949475,2.033272589993735,0.020088178623694105,1
proposed,J02-SW-HIGH,45,0.0788,2.0285531914893613,0.22,0.061685430894755394,1.9403799257840433,0.08981889144717166,1
proposed,J02-SW-HIGH,46,0.0788,2.0285531914893613,0.22,0.018057425143014224,1.9825927797793166,0.07617099083518171,1
proposed,J02-SW-HIGH,47,0.0788,2.0285531914893613,0.22,0.03477817435120989,1.9590326693197118,0.0822862329687853,1
proposed,J02-SW-HIGH,48,0.0788,2.0285531914893613,0.22,-0.07270380308999025,1.9725206171285146,0.16153343845852583,1
proposed,J02-SW-HIGH,49,0.0788,2.0285531914893613,0.22,-0.014518506418625364,1.9556647476632008,0.11841059447364659,1
proposed,J02-SW-HIGH,50,0.0788,2.0285531914893613,0.22,0.05508862428419449,1.9825835830136573,0.05172459996699448,1
proposed,J02-SW-HIGH,51,0.0788,2.0285531914893613,0.22,0.0107825449664186,1.9897870229372843,0.07828914365001902,0
proposed,J02-SW-HIGH,52,0.0788,2.0285531914893613,0.22,0.01756607795109738,1.989786304956521,0.07247388978757245,1
proposed,J02-SW-HIGH,53,0.0788,2.0285531914893613,0.22,0.05334194373617207,1.983958561385051,0.05134971920928572,0
proposed,J02-SW-HIGH,54,0.0788,2.0285531914893613,0.22,0.022211401622190912,1.9781282668423843,0.07579539888422177,1
proposed,J02-SW-HIGH,55,0.0788,2.0285531914893613,0.22,0.04035587900401316,2.0453546735905364,0.041955217076666176,1
proposed,J02-SW-HIGH,56,0.0788,2.0285531914893613,0.22,0.05890819472745636,1.975187469522502,0.056952473151259404,1
proposed,J02-SW-HIGH,57,0.0788,2.0285531914893613,0.22,0.033756148489370655,1.928406388487515,0.10981043079053199,1
proposed,J02-SW-HIGH,58,0.0788,2.0285531914893613,0.22,0.06229208216377354,2.059170992055918,0.03478449457475314,1
proposed,J02-SW-HIGH,59,0.0788,2.0285531914893613,0.22,0.005729887538821726,1.9887219219162386,0.08322121947493924,1
proposed,J02-SW-HIGH,60,0.0788,2.0285531914893613,0.22,0.0465648939021501,1.9299840206921184,0.10370623653761468,1
proposed,J03-NW-HIGH,1,3.0338,0.9669787234042552,0.22,2.986040286102696,0.9831255242145482,0.05041536916417074,1
proposed,J03-NW-HIGH,2,3.0338,0.9669787234042552,0.22,2.9779075610504435,0.8547008222254129,0.12542046015246378,1
proposed,J03-NW-HIGH,3,3.0338,0.9669787234042552,0.22,3.0122298325561725,0.9220327868356637,0.04985387986488712,1
